TransactionID,ProductName,BrandType,Color,City,SaleDate,UnitsSold,UnitPrice,SupplierName,StockAvailable,BrandName,MachineType
202,Cafe A-100 Automatic,App Connectivity,Black,delhi,06-05-2024,13,40514.36,BeanWorld India,198,Cafe,Commercial Coffee Makers
203,AutoDrip,Auto-Brew,White,Mumbai,24-12-2023,15,34616.64,BrewSupply Pvt Ltd,60,AutoDrip,Commercial Coffee Makers
204,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Hyderabad,26-01-2024,5,14214.2,,105,Cafe,Commercial Espresso Machines
205,Airpot XL,Auto-Brew,Green,Hyderabad,17-06-2025,0,49794.05,Aroma Imports,232,Airpot,At Home Coffee Makers
206,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Delhi,05-12-2024,19,32276.94,CoffeeTech Supplies,131,Cafe,Commercial Espresso Machines
207,Cafe S-200 Semi-Automatic,App Connectivity,Red,Bangalore,17-10-2025,16,41772.84,,243,Cafe,At Home Espresso Machines
208,Smart Brew 300,Auto-Brew,Green,Pune,03-01-2024,13,35926.67,Aroma Imports,448,Smart Brew,Commercial Espresso Machines
209,Smart Brew 300,Auto-Brew,White,Mumbai,14-02-2025,4,11337.48,Contoso Distributors,497,Smart Brew,Commercial Coffee Makers
210,Barista Lite,App Connectivity,Green,Delhi,28-06-2024,5,32843.4,Contoso Distributors,23,Barista,At Home Coffee Makers
211,Barista Lite,App Connectivity,Green,Delhi,11-07-2023,-4,7366.52,,462,Barista,Commercial Coffee Makers
212,Barista Lite,App Connectivity,White,Hyderabad,07-11-2025,5,44624.68,BeanWorld India,345,Barista,At Home Coffee Makers
213,Precision Brew 100,Auto-Brew,Blue,Bangalore,06-02-2025,-2,44485.04,Contoso Distributors,253,Precision Brew,Commercial Espresso Machines
214,Airpot XL,Auto-Brew,Red,DELHI,30-07-2023,11,23104.94,Contoso Distributors,283,Airpot,At Home Espresso Machines
215,Travel Brew 100,Auto-Brew,White,Delhi,18-08-2024,18,29421.33,Contoso Distributors,370,Travel Brew,At Home Espresso Machines
216,Smart Brew 300,Auto-Brew,Blue,Bangalore,16-04-2024,9,14216.02,Aroma Imports,257,Smart Brew,At Home Coffee Makers
217,Barista Lite,App Connectivity,White,Bangalore,24-10-2024,5,27022.43,Aroma Imports,351,Barista,At Home Coffee Makers
218,Airpot XL,Auto-Brew,Blue,Hyderabad,02-04-2023,-2,47411.67,BrewSupply Pvt Ltd,349,Airpot,Commercial Espresso Machines
219,Smart Brew 300,Auto-Brew,White,Hyderabad,04-10-2025,17,19813.22,BrewSupply Pvt Ltd,210,Smart Brew,At Home Espresso Machines
220,Precision Brew 100,Auto-Brew,Silver,DELHI,15-07-2025,16,41824.57,,384,Precision Brew,Commercial Espresso Machines
221,Travel Brew 100,Auto-Brew,Red,Bangalore,21-11-2024,8,22445.3,BeanWorld India,407,Travel Brew,Commercial Coffee Makers
222,Barista Lite,App Connectivity,Blue,Delhi,15-12-2023,16,40655.61,BrewSupply Pvt Ltd,169,Barista,Commercial Coffee Makers
223,Crema Café,App Connectivity,Red,delhi,29-08-2025,-4,7564.2,CoffeeTech Supplies,350,Crema,Commercial Coffee Makers
224,Crema Café,App Connectivity,Blue,delhi,29-08-2024,3,13479.79,Aroma Imports,4,Crema,At Home Espresso Machines
225,Crema Café,App Connectivity,Green,delhi,10-03-2024,-2,16714.02,CoffeeTech Supplies,210,Crema,Commercial Espresso Machines
226,Crema Café,App Connectivity,Blue,Pune,03-11-2025,12,28731.58,CoffeeTech Supplies,383,Crema,At Home Coffee Makers
227,Precision Brew 100,Auto-Brew,Green,Delhi,18-04-2025,19,46308.84,BeanWorld India,484,Precision Brew,Commercial Espresso Machines
228,Airpot XL,Auto-Brew,Blue,DELHI,02-09-2023,-3,25340.16,Aroma Imports,427,Airpot,Commercial Espresso Machines
229,Smart Brew 300,Auto-Brew,Silver,Mumbai,07-01-2025,7,30338.66,CoffeeTech Supplies,458,Smart Brew,At Home Coffee Makers
230,Crema Café,App Connectivity,Black,Hyderabad,28-01-2023,1,23157.07,CoffeeTech Supplies,186,Crema,At Home Espresso Machines
231,Crema Café,App Connectivity,Blue,delhi,08-09-2025,0,30208.88,,156,Crema,At Home Coffee Makers
232,Smart Brew 300,Auto-Brew,White,Pune,20-07-2025,19,38941.09,BrewSupply Pvt Ltd,466,Smart Brew,Commercial Coffee Makers
233,Precision Brew 100,Auto-Brew,Silver,Mumbai,06-07-2024,19,48863.57,BeanWorld India,147,Precision Brew,At Home Coffee Makers
234,AutoDrip,Auto-Brew,White,Mumbai,07-07-2025,4,27873.46,,151,AutoDrip,Commercial Espresso Machines
235,QuickPot,Auto-Brew,Green,Delhi,26-08-2024,4,41141.12,CoffeeTech Supplies,369,QuickPot,Commercial Espresso Machines
236,Barista Lite,App Connectivity,Red,Pune,03-04-2025,5,11410.69,CoffeeTech Supplies,412,Barista,Commercial Espresso Machines
237,Travel Brew 100,Auto-Brew,Black,Hyderabad,27-08-2024,13,43003.86,,489,Travel Brew,At Home Espresso Machines
238,Travel Brew 100,Auto-Brew,Blue,delhi,23-07-2023,1,24605.2,CoffeeTech Supplies,354,Travel Brew,At Home Espresso Machines
239,Smart Brew 300,Auto-Brew,Blue,Delhi,30-05-2023,1,29808.74,Aroma Imports,357,Smart Brew,At Home Coffee Makers
240,Precision Brew 100,Auto-Brew,Blue,Pune,04-11-2023,4,20710.88,Aroma Imports,60,Precision Brew,Commercial Coffee Makers
241,Cafe S-200 Semi-Automatic,App Connectivity,Silver,delhi,19-10-2023,20,18876.66,Aroma Imports,366,Cafe,At Home Coffee Makers
242,Airpot XL,Auto-Brew,White,Delhi,25-04-2024,5,5352.87,CoffeeTech Supplies,243,Airpot,At Home Coffee Makers
243,AutoDrip,Auto-Brew,Silver,Pune,02-09-2023,5,19921.66,Contoso Distributors,349,AutoDrip,At Home Espresso Machines
244,Smart Brew 300,Auto-Brew,Silver,Pune,08-07-2023,14,27317.41,Contoso Distributors,390,Smart Brew,Commercial Coffee Makers
245,Airpot XL,Auto-Brew,Silver,Hyderabad,05-07-2024,13,23708.39,,192,Airpot,At Home Coffee Makers
246,Smart Brew 300,Auto-Brew,Silver,Bangalore,18-04-2023,4,47926.03,CoffeeTech Supplies,231,Smart Brew,At Home Espresso Machines
247,Smart Brew 300,Auto-Brew,White,Mumbai,03-03-2024,2,41569.36,CoffeeTech Supplies,219,Smart Brew,Commercial Espresso Machines
248,Airpot XL,Auto-Brew,Blue,Hyderabad,25-12-2024,-2,39289.45,BeanWorld India,332,Airpot,Commercial Espresso Machines
249,Barista Lite,App Connectivity,White,delhi,10-01-2023,4,11091.75,Aroma Imports,338,Barista,At Home Espresso Machines
250,Precision Brew 100,Auto-Brew,Silver,Mumbai,31-05-2025,7,30246.74,BrewSupply Pvt Ltd,341,Precision Brew,At Home Coffee Makers
251,Airpot XL,Auto-Brew,Green,DELHI,02-09-2024,2,33351.64,CoffeeTech Supplies,12,Airpot,At Home Espresso Machines
252,QuickPot,Auto-Brew,White,Mumbai,30-04-2025,-3,24489.44,Aroma Imports,133,QuickPot,Commercial Espresso Machines
253,QuickPot,Auto-Brew,White,Delhi,22-12-2025,15,27240.6,BeanWorld India,201,QuickPot,Commercial Espresso Machines
254,Travel Brew 100,Auto-Brew,Black,DELHI,06-06-2024,5,45458.98,BeanWorld India,469,Travel Brew,Commercial Espresso Machines
255,Smart Brew 300,Auto-Brew,Green,Delhi,10-09-2023,18,22931.91,Contoso Distributors,248,Smart Brew,Commercial Espresso Machines
256,Crema Café,App Connectivity,Green,Delhi,03-10-2025,-2,13427.13,BeanWorld India,78,Crema,Commercial Coffee Makers
257,QuickPot,Auto-Brew,Blue,Pune,28-11-2023,7,27228.72,BeanWorld India,341,QuickPot,At Home Coffee Makers
258,AutoDrip,Auto-Brew,White,Mumbai,30-08-2024,1,33458.35,Aroma Imports,319,AutoDrip,At Home Espresso Machines
259,AutoDrip,Auto-Brew,White,Mumbai,21-08-2025,5,22977.45,CoffeeTech Supplies,446,AutoDrip,At Home Coffee Makers
260,Barista Lite,App Connectivity,Blue,DELHI,19-04-2025,8,31394.92,CoffeeTech Supplies,315,Barista,At Home Coffee Makers
261,Crema Café,App Connectivity,Red,delhi,29-10-2023,1,45869.6,Aroma Imports,159,Crema,Commercial Coffee Makers
262,Crema Café,App Connectivity,Blue,Delhi,26-02-2025,-4,48078.49,,388,Crema,At Home Espresso Machines
263,Barista Lite,App Connectivity,White,Bangalore,15-06-2024,11,46481.0,CoffeeTech Supplies,334,Barista,Commercial Coffee Makers
264,AutoDrip,Auto-Brew,Black,Pune,22-09-2025,-4,46251.6,CoffeeTech Supplies,15,AutoDrip,At Home Coffee Makers
265,AutoDrip,Auto-Brew,Black,delhi,12-07-2024,2,47947.32,BeanWorld India,38,AutoDrip,At Home Coffee Makers
266,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Delhi,03-07-2025,-4,47667.12,CoffeeTech Supplies,84,Cafe,Commercial Coffee Makers
267,QuickPot,Auto-Brew,White,Pune,16-07-2025,12,22372.5,Contoso Distributors,193,QuickPot,Commercial Espresso Machines
268,QuickPot,Auto-Brew,Green,delhi,03-04-2024,8,31247.58,BrewSupply Pvt Ltd,156,QuickPot,At Home Coffee Makers
269,Barista Lite,App Connectivity,White,Mumbai,24-02-2025,-1,41606.62,Aroma Imports,461,Barista,At Home Espresso Machines
270,Crema Café,App Connectivity,White,delhi,02-05-2024,16,28264.03,Contoso Distributors,479,Crema,At Home Espresso Machines
271,Crema Café,App Connectivity,Silver,DELHI,21-07-2024,7,20144.21,BrewSupply Pvt Ltd,244,Crema,Commercial Coffee Makers
272,Precision Brew 100,Auto-Brew,Black,Pune,04-04-2023,3,11711.34,BeanWorld India,261,Precision Brew,At Home Espresso Machines
273,Smart Brew 300,Auto-Brew,Green,Delhi,02-06-2025,2,39360.92,Aroma Imports,403,Smart Brew,Commercial Espresso Machines
274,Barista Lite,App Connectivity,Blue,delhi,11-11-2025,5,36162.36,Contoso Distributors,164,Barista,At Home Coffee Makers
275,QuickPot,Auto-Brew,Blue,DELHI,23-01-2023,2,46098.42,Aroma Imports,106,QuickPot,At Home Coffee Makers
276,Travel Brew 100,Auto-Brew,Blue,Pune,03-01-2023,1,38523.2,,243,Travel Brew,At Home Coffee Makers
277,Airpot XL,Auto-Brew,Black,Mumbai,11-06-2023,8,44995.83,,491,Airpot,At Home Coffee Makers
278,Precision Brew 100,Auto-Brew,Silver,Pune,12-11-2025,2,9929.02,CoffeeTech Supplies,59,Precision Brew,Commercial Espresso Machines
279,Smart Brew 300,Auto-Brew,Black,Pune,03-09-2023,14,42471.24,CoffeeTech Supplies,472,Smart Brew,At Home Coffee Makers
280,QuickPot,Auto-Brew,Silver,Mumbai,27-06-2024,5,21587.21,CoffeeTech Supplies,442,QuickPot,Commercial Coffee Makers
281,Crema Café,App Connectivity,Green,Bangalore,21-11-2023,1,35338.43,CoffeeTech Supplies,361,Crema,At Home Espresso Machines
282,Precision Brew 100,Auto-Brew,Black,DELHI,07-08-2024,19,19086.35,BrewSupply Pvt Ltd,315,Precision Brew,At Home Coffee Makers
283,Cafe S-200 Semi-Automatic,App Connectivity,White,Bangalore,24-08-2023,6,48359.58,BrewSupply Pvt Ltd,207,Cafe,At Home Espresso Machines
284,Airpot XL,Auto-Brew,Black,Pune,31-03-2023,4,30502.58,CoffeeTech Supplies,241,Airpot,At Home Espresso Machines
285,QuickPot,Auto-Brew,Blue,Bangalore,02-03-2025,-4,24691.42,BrewSupply Pvt Ltd,439,QuickPot,Commercial Coffee Makers
286,Crema Café,App Connectivity,White,Bangalore,09-05-2023,16,42073.3,Contoso Distributors,432,Crema,Commercial Espresso Machines
287,QuickPot,Auto-Brew,White,DELHI,15-08-2023,-4,12516.6,CoffeeTech Supplies,314,QuickPot,Commercial Espresso Machines
288,AutoDrip,Auto-Brew,Black,Pune,18-07-2023,19,35634.14,BeanWorld India,76,AutoDrip,Commercial Coffee Makers
289,Cafe S-200 Semi-Automatic,App Connectivity,Green,Delhi,13-11-2023,13,7858.32,,431,Cafe,Commercial Espresso Machines
290,Airpot XL,Auto-Brew,Green,DELHI,06-04-2024,4,30946.61,,239,Airpot,Commercial Coffee Makers
291,Precision Brew 100,Auto-Brew,Black,Mumbai,03-06-2024,5,34744.44,Contoso Distributors,37,Precision Brew,Commercial Espresso Machines
292,Precision Brew 100,Auto-Brew,Silver,DELHI,24-11-2023,-4,24696.9,BrewSupply Pvt Ltd,164,Precision Brew,Commercial Espresso Machines
293,QuickPot,Auto-Brew,Red,Pune,08-09-2024,-3,22434.36,BeanWorld India,185,QuickPot,Commercial Espresso Machines
294,Airpot XL,Auto-Brew,Silver,delhi,26-05-2023,7,21810.37,BeanWorld India,29,Airpot,At Home Espresso Machines
295,QuickPot,Auto-Brew,Silver,Delhi,16-07-2024,0,48163.67,Aroma Imports,19,QuickPot,Commercial Coffee Makers
296,Crema Café,App Connectivity,Green,DELHI,11-04-2025,11,41027.44,Contoso Distributors,160,Crema,Commercial Coffee Makers
297,Smart Brew 300,Auto-Brew,Blue,DELHI,11-07-2023,5,47934.43,,416,Smart Brew,At Home Coffee Makers
298,Smart Brew 300,Auto-Brew,Green,delhi,23-09-2024,19,17061.29,,300,Smart Brew,Commercial Espresso Machines
299,Smart Brew 300,Auto-Brew,Red,Mumbai,15-05-2025,-3,33958.71,Aroma Imports,313,Smart Brew,At Home Espresso Machines
300,Smart Brew 300,Auto-Brew,White,DELHI,06-03-2024,12,36549.2,,376,Smart Brew,Commercial Espresso Machines
301,Travel Brew 100,Auto-Brew,Green,Pune,18-08-2025,4,40660.78,Contoso Distributors,306,Travel Brew,At Home Espresso Machines
302,Cafe S-200 Semi-Automatic,App Connectivity,Silver,DELHI,26-06-2024,5,28765.43,BeanWorld India,195,Cafe,At Home Espresso Machines
303,Cafe S-200 Semi-Automatic,App Connectivity,Red,Delhi,18-07-2024,-4,12068.02,Aroma Imports,469,Cafe,At Home Espresso Machines
304,QuickPot,Auto-Brew,Blue,Hyderabad,31-10-2024,4,15560.4,Aroma Imports,220,QuickPot,At Home Espresso Machines
305,Travel Brew 100,Auto-Brew,Green,Pune,06-10-2025,4,36500.15,,477,Travel Brew,At Home Coffee Makers
306,Crema Café,App Connectivity,Black,Mumbai,11-06-2024,15,22325.12,,81,Crema,At Home Espresso Machines
307,Smart Brew 300,Auto-Brew,Red,delhi,19-09-2025,19,24468.84,Contoso Distributors,332,Smart Brew,At Home Coffee Makers
308,Cafe S-200 Semi-Automatic,App Connectivity,White,Bangalore,28-01-2025,1,31112.22,,381,Cafe,Commercial Coffee Makers
309,Travel Brew 100,Auto-Brew,Green,Hyderabad,15-11-2024,1,6383.12,BeanWorld India,237,Travel Brew,Commercial Espresso Machines
310,Cafe S-200 Semi-Automatic,App Connectivity,Green,Pune,16-09-2025,3,19514.23,Aroma Imports,8,Cafe,At Home Espresso Machines
311,QuickPot,Auto-Brew,Blue,delhi,24-04-2025,5,18823.85,Contoso Distributors,123,QuickPot,At Home Coffee Makers
312,Smart Brew 300,Auto-Brew,Silver,Pune,13-08-2023,2,41803.8,Contoso Distributors,438,Smart Brew,Commercial Espresso Machines
313,Barista Lite,App Connectivity,Silver,Pune,18-09-2025,-3,41425.4,Contoso Distributors,424,Barista,Commercial Coffee Makers
314,Barista Lite,App Connectivity,Green,Hyderabad,02-07-2025,11,18777.6,BeanWorld India,495,Barista,Commercial Coffee Makers
315,AutoDrip,Auto-Brew,Red,Bangalore,14-10-2023,-4,36095.99,,472,AutoDrip,At Home Coffee Makers
316,Crema Café,App Connectivity,White,Delhi,29-07-2023,10,25275.33,BrewSupply Pvt Ltd,309,Crema,Commercial Coffee Makers
317,Crema Café,App Connectivity,Silver,Hyderabad,03-05-2025,9,27882.88,BeanWorld India,114,Crema,At Home Coffee Makers
318,Crema Café,App Connectivity,Black,delhi,05-07-2023,4,21846.34,,210,Crema,Commercial Espresso Machines
319,Airpot XL,Auto-Brew,Red,DELHI,22-11-2024,-2,22878.4,,429,Airpot,Commercial Coffee Makers
320,Travel Brew 100,Auto-Brew,Blue,Bangalore,12-05-2023,20,17967.25,BeanWorld India,188,Travel Brew,Commercial Espresso Machines
321,Cafe A-100 Automatic,App Connectivity,Silver,Mumbai,03-12-2023,8,8482.64,BrewSupply Pvt Ltd,254,Cafe,At Home Coffee Makers
322,Smart Brew 300,Auto-Brew,Silver,DELHI,15-09-2023,-3,35061.28,CoffeeTech Supplies,56,Smart Brew,Commercial Espresso Machines
323,QuickPot,Auto-Brew,Black,Delhi,13-07-2023,12,12255.88,,157,QuickPot,At Home Espresso Machines
324,Barista Lite,App Connectivity,Green,delhi,18-04-2024,15,10236.98,CoffeeTech Supplies,22,Barista,At Home Espresso Machines
325,Crema Café,App Connectivity,Blue,Hyderabad,21-01-2023,10,20040.55,Aroma Imports,379,Crema,At Home Espresso Machines
326,Airpot XL,Auto-Brew,White,delhi,18-07-2024,1,42080.16,Contoso Distributors,228,Airpot,At Home Coffee Makers
327,AutoDrip,Auto-Brew,White,Pune,05-06-2024,5,20026.42,BeanWorld India,258,AutoDrip,Commercial Espresso Machines
328,Barista Lite,App Connectivity,Black,Delhi,15-05-2023,8,24379.44,BrewSupply Pvt Ltd,167,Barista,At Home Espresso Machines
329,Airpot XL,Auto-Brew,Silver,Mumbai,11-01-2025,2,26861.07,CoffeeTech Supplies,429,Airpot,At Home Espresso Machines
330,Smart Brew 300,Auto-Brew,Blue,DELHI,24-02-2025,17,12887.18,Contoso Distributors,498,Smart Brew,At Home Coffee Makers
331,Cafe A-100 Automatic,App Connectivity,Green,Bangalore,18-09-2025,19,17662.9,BrewSupply Pvt Ltd,86,Cafe,Commercial Espresso Machines
332,AutoDrip,Auto-Brew,White,Bangalore,02-10-2024,-1,28576.2,BrewSupply Pvt Ltd,346,AutoDrip,Commercial Coffee Makers
333,Crema Café,App Connectivity,Red,Bangalore,12-04-2024,3,10219.14,,274,Crema,At Home Coffee Makers
334,Cafe S-200 Semi-Automatic,App Connectivity,Silver,DELHI,09-07-2023,17,30598.29,CoffeeTech Supplies,346,Cafe,Commercial Espresso Machines
335,Barista Lite,App Connectivity,Silver,Pune,19-02-2024,-2,26744.81,Contoso Distributors,230,Barista,At Home Coffee Makers
336,Travel Brew 100,Auto-Brew,Blue,delhi,15-12-2024,14,44417.22,,295,Travel Brew,At Home Coffee Makers
337,QuickPot,Auto-Brew,Red,Pune,02-06-2023,4,46390.95,BeanWorld India,376,QuickPot,Commercial Espresso Machines
338,Airpot XL,Auto-Brew,Black,Mumbai,04-11-2024,10,20844.2,,423,Airpot,Commercial Coffee Makers
339,Smart Brew 300,Auto-Brew,Blue,Pune,30-06-2023,1,24909.23,BeanWorld India,222,Smart Brew,Commercial Coffee Makers
340,Cafe S-200 Semi-Automatic,App Connectivity,Red,Pune,06-12-2024,15,33206.56,CoffeeTech Supplies,414,Cafe,Commercial Espresso Machines
341,Precision Brew 100,Auto-Brew,Green,DELHI,21-11-2023,-2,27425.94,Aroma Imports,16,Precision Brew,At Home Coffee Makers
342,Airpot XL,Auto-Brew,White,Delhi,01-12-2023,0,28631.6,CoffeeTech Supplies,211,Airpot,Commercial Coffee Makers
343,Precision Brew 100,Auto-Brew,Silver,Pune,22-08-2025,19,22221.83,Aroma Imports,173,Precision Brew,At Home Coffee Makers
344,Cafe A-100 Automatic,App Connectivity,Black,DELHI,27-06-2025,3,10857.79,,311,Cafe,At Home Espresso Machines
345,Cafe S-200 Semi-Automatic,App Connectivity,Blue,DELHI,28-12-2025,-3,41015.28,Aroma Imports,412,Cafe,Commercial Espresso Machines
346,Airpot XL,Auto-Brew,Silver,DELHI,03-09-2024,-2,11292.61,BrewSupply Pvt Ltd,385,Airpot,At Home Espresso Machines
347,Travel Brew 100,Auto-Brew,Green,delhi,02-06-2023,-2,35849.27,CoffeeTech Supplies,85,Travel Brew,Commercial Coffee Makers
348,QuickPot,Auto-Brew,White,Pune,07-05-2025,16,5945.33,BrewSupply Pvt Ltd,304,QuickPot,Commercial Espresso Machines
349,QuickPot,Auto-Brew,Green,Pune,08-01-2023,4,22408.1,,394,QuickPot,At Home Coffee Makers
350,Airpot XL,Auto-Brew,Red,Bangalore,05-02-2023,4,26222.23,CoffeeTech Supplies,147,Airpot,At Home Espresso Machines
351,Precision Brew 100,Auto-Brew,Red,Pune,20-09-2025,0,36923.42,,167,Precision Brew,Commercial Coffee Makers
352,QuickPot,Auto-Brew,Black,Bangalore,24-08-2023,7,25646.55,Aroma Imports,180,QuickPot,Commercial Espresso Machines
353,Crema Café,App Connectivity,White,Delhi,11-06-2023,1,22495.04,BrewSupply Pvt Ltd,314,Crema,At Home Coffee Makers
354,AutoDrip,Auto-Brew,White,Bangalore,19-07-2024,0,39395.63,,61,AutoDrip,At Home Coffee Makers
355,AutoDrip,Auto-Brew,Green,Mumbai,24-07-2025,1,38543.43,,327,AutoDrip,Commercial Espresso Machines
356,AutoDrip,Auto-Brew,Black,delhi,03-08-2023,9,18793.51,BrewSupply Pvt Ltd,401,AutoDrip,Commercial Coffee Makers
357,Cafe A-100 Automatic,App Connectivity,Green,Hyderabad,18-05-2023,2,6686.08,CoffeeTech Supplies,123,Cafe,Commercial Espresso Machines
358,Travel Brew 100,Auto-Brew,Black,delhi,11-12-2025,-5,22304.99,CoffeeTech Supplies,470,Travel Brew,At Home Espresso Machines
359,AutoDrip,Auto-Brew,White,DELHI,10-02-2025,-3,21781.29,Contoso Distributors,344,AutoDrip,At Home Coffee Makers
360,Cafe S-200 Semi-Automatic,App Connectivity,Green,DELHI,08-11-2023,19,47004.12,,448,Cafe,At Home Espresso Machines
361,Cafe S-200 Semi-Automatic,App Connectivity,Green,Delhi,22-12-2023,9,36764.39,Contoso Distributors,467,Cafe,Commercial Coffee Makers
362,QuickPot,Auto-Brew,White,Delhi,28-07-2025,5,42307.8,,240,QuickPot,Commercial Coffee Makers
363,Crema Café,App Connectivity,Silver,Mumbai,04-08-2025,-5,33684.81,Contoso Distributors,492,Crema,Commercial Espresso Machines
364,Airpot XL,Auto-Brew,Red,Delhi,20-06-2024,8,44987.66,BeanWorld India,358,Airpot,Commercial Coffee Makers
365,Airpot XL,Auto-Brew,White,DELHI,07-07-2024,0,48196.99,CoffeeTech Supplies,346,Airpot,At Home Coffee Makers
366,Smart Brew 300,Auto-Brew,Black,delhi,01-04-2025,1,36631.0,,402,Smart Brew,At Home Coffee Makers
367,Precision Brew 100,Auto-Brew,Silver,Mumbai,29-01-2023,17,10218.02,Contoso Distributors,42,Precision Brew,Commercial Espresso Machines
368,Crema Café,App Connectivity,Black,Mumbai,09-06-2024,17,16319.86,Contoso Distributors,137,Crema,At Home Coffee Makers
369,Smart Brew 300,Auto-Brew,Black,delhi,15-04-2023,20,6710.81,BeanWorld India,220,Smart Brew,At Home Espresso Machines
370,Airpot XL,Auto-Brew,Green,Bangalore,31-05-2024,20,38676.75,,408,Airpot,Commercial Espresso Machines
371,AutoDrip,Auto-Brew,White,Mumbai,21-01-2025,-2,17871.5,Aroma Imports,325,AutoDrip,Commercial Espresso Machines
372,Smart Brew 300,Auto-Brew,Blue,Bangalore,08-01-2024,-1,38089.88,Contoso Distributors,412,Smart Brew,Commercial Coffee Makers
373,Airpot XL,Auto-Brew,Silver,Delhi,23-12-2025,0,11043.01,BeanWorld India,294,Airpot,At Home Coffee Makers
374,Cafe A-100 Automatic,App Connectivity,White,delhi,31-07-2025,5,33957.51,BrewSupply Pvt Ltd,124,Cafe,Commercial Coffee Makers
375,AutoDrip,Auto-Brew,Red,Pune,12-05-2025,-4,35489.39,Aroma Imports,284,AutoDrip,Commercial Coffee Makers
376,Cafe A-100 Automatic,App Connectivity,Red,delhi,14-05-2023,7,46428.7,BeanWorld India,73,Cafe,Commercial Espresso Machines
377,Precision Brew 100,Auto-Brew,Black,delhi,27-06-2023,5,33218.13,Aroma Imports,228,Precision Brew,Commercial Espresso Machines
378,QuickPot,Auto-Brew,Black,DELHI,30-12-2024,1,29851.66,BrewSupply Pvt Ltd,463,QuickPot,Commercial Espresso Machines
379,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Bangalore,27-09-2025,5,46545.57,Contoso Distributors,178,Cafe,At Home Coffee Makers
